denial_reason_1,derived_dwelling_category,derived_ethnicity,applicant_race_1,applicant_sex,loan_type,loan_purpose,loan_amount,interest_rate,loan_term,property_value,occupancy_type,applicant_age,income
10,3,4,5,1,1,1,155000,3.625,360,195000,1,0,287
10,3,4,5,2,1,1,375000,2.99,360,395000,1,0,223
10,3,4,5,1,1,31,85000,7.25,240,245000,1,4,64
7,3,2,5,2,1,1,375000,4.949534551,360,385000,1,1,90
10,3,0,5,2,1,31,195000,3.625,240,245000,1,3,81
10,3,4,5,1,2,1,285000,6.125,360,285000,1,1,109
10,3,4,5,1,1,1,345000,4.375,360,425000,1,3,131
10,3,4,5,2,4,1,115000,4.949534551,360,450057.0659,1,3,38
10,3,0,6,1,1,32,315000,4.949534551,360,450057.0659,1,3,81
10,3,4,5,1,1,1,75000,5.25,360,95000,3,2,150
10,3,4,5,1,1,2,55000,5.25,180,225000,2,0,164
10,3,0,6,3,1,32,105000,4.949534551,360,450057.0659,1,4,30
7,3,4,6,1,1,1,105000,4.949534551,360,135000,3,1,65
10,3,4,5,1,1,32,225000,8.199,360,355000,3,4,125.2476928
3,3,4,3,2,1,32,75000,4.949534551,360,155000,1,2,32
10,3,4,5,1,1,1,125000,5.75,360,155000,2,4,162
10,3,2,5,1,1,1,235000,4,360,235000,1,1,61
10,3,0,5,1,1,1,355000,3.875,360,405000,1,0,130
10,3,4,5,1,1,2,155000,4,240,625000,1,2,198
10,3,4,3,2,1,1,95000,5.375,360,95000,1,3,26
10,3,0,6,1,1,1,85000,2.625,180,415000,1,3,98
10,3,4,5,1,1,1,155000,5.49,360,165000,1,1,103
10,3,0,5,1,1,1,1205000,4.949534551,360,450057.0659,1,1,302
10,3,3,5,1,1,1,295000,5.625,360,545000,1,4,96
10,3,0,3,1,1,32,255000,3.875,360,375000,1,2,61
10,3,4,5,2,2,1,125000,6.625,360,125000,1,3,50
3,2,0,6,3,1,32,65000,4.949534551,360,85000,1,3,16
10,3,4,3,2,1,1,385000,3.375,360,425000,1,2,145
10,3,4,5,1,1,31,255000,6.875,360,965000,1,3,77
10,3,0,6,3,1,31,205000,4.949534551,360,450057.0659,1,0,100
10,3,4,5,2,1,2,205000,1.49,180,585000,1,2,222
3,3,4,5,1,1,1,25000,4.949534551,360,35000,1,2,21
10,3,0,6,3,2,1,305000,5.625,360,315000,1,0,121
10,3,4,2,2,1,1,305000,3.875,360,325000,1,0,103
10,3,0,5,3,1,32,105000,4.949534551,360,450057.0659,1,2,52
9,3,4,5,1,1,31,175000,4.949534551,360,255000,1,2,36
10,3,4,5,2,2,1,75000,4.949534551,360,450057.0659,1,6,19
10,3,4,6,1,1,1,225000,4.5,180,245000,1,3,173
10,3,4,5,1,1,31,255000,3.5,180,705000,1,4,80
10,3,4,5,2,1,32,325000,4.949534551,360,450057.0659,1,1,196
10,2,3,5,1,1,1,115000,4.949534551,240,450057.0659,1,1,88
10,3,4,5,1,1,32,315000,4.949534551,360,450057.0659,1,0,53
10,3,0,7,4,1,1,165000,6.5,360,175000,1,5,125.2476928
10,3,4,2,1,1,1,275000,4.375,180,345000,1,0,125
10,3,4,6,2,1,1,385000,4.375,360,435000,1,0,70
10,3,2,6,1,1,32,225000,5.125,360,995000,1,1,56
10,3,4,5,1,1,1,125000,5,360,175000,1,0,32
10,3,0,7,4,1,1,125000,5.875,240,155000,3,5,125.2476928
10,3,0,6,1,1,1,505000,5.625,360,705000,2,2,238
10,3,4,5,1,1,1,235000,4.949534551,360,450057.0659,1,1,71
10,2,4,5,2,2,1,245000,4,360,245000,1,3,53
10,3,4,6,1,1,1,345000,5,360,365000,1,1,126
7,3,4,5,1,4,1,145000,4.949534551,360,145000,1,3,51
10,3,4,5,1,2,1,115000,3.625,360,125000,1,0,55
10,3,4,5,1,2,1,145000,5.125,360,155000,1,0,61
10,3,4,5,1,1,1,345000,4.949534551,360,450057.0659,2,4,216
10,3,4,3,1,1,1,535000,6,360,665000,1,2,322
10,3,4,5,2,2,1,185000,4.75,360,185000,1,1,77
10,3,4,5,1,1,1,225000,5.125,360,225000,1,2,65
10,3,3,5,1,3,1,475000,4.75,360,475000,1,3,133
10,3,4,2,3,2,1,395000,4.949534551,360,450057.0659,1,1,108
3,3,4,5,2,1,32,205000,4.949534551,360,265000,1,1,125.2476928
10,3,4,2,2,1,32,185000,3.375,360,465000,1,4,53
3,2,4,5,2,1,1,105000,4.949534551,300,115000,1,2,52
10,3,4,5,2,1,32,35000,5.5,300,185000,1,4,41
10,3,0,6,3,1,2,385000,4.949534551,360,450057.0659,1,1,291
10,3,4,5,1,1,32,195000,3.25,360,285000,1,0,108
10,3,4,2,2,1,1,435000,4.949534551,360,450057.0659,3,1,174
10,3,2,6,2,1,32,485000,5.25,480,645000,1,3,181
10,3,2,5,1,1,1,335000,2.875,360,355000,1,1,64
3,2,4,5,3,2,32,95000,4.949534551,360,135000,1,2,12
10,3,4,5,1,1,31,165000,2.375,180,755000,1,1,142
10,3,0,7,4,4,1,315000,5.5,360,305000,1,5,125.2476928
10,3,4,5,1,2,1,235000,4.75,360,235000,1,5,125.2476928
10,3,4,5,2,1,31,65000,4.949534551,360,450057.0659,1,1,89
10,3,4,5,1,4,1,165000,5,360,165000,1,0,41
3,3,0,6,3,2,32,165000,4.949534551,360,205000,1,0,131
10,3,4,5,2,1,2,105000,7,240,565000,1,7,71
3,3,4,5,3,1,32,485000,4.949534551,360,605000,1,7,88
10,3,0,2,1,1,1,765000,2.75,360,965000,1,1,161
10,3,4,5,1,1,1,435000,4.949534551,360,450057.0659,1,1,108
9,3,4,5,2,1,2,105000,4.949534551,360,125000,1,3,55
1,3,2,5,1,2,1,185000,4.949534551,360,185000,1,2,45
10,3,4,1,1,1,1,105000,4.125,360,155000,1,3,112
10,3,4,5,1,1,1,155000,3.875,360,165000,1,6,44
10,3,4,5,1,1,1,385000,5.25,360,405000,1,1,151
10,3,4,5,1,1,1,5000,5,120,345000,1,6,76
10,3,0,6,1,1,1,645000,4.949534551,360,450057.0659,1,6,300
10,3,2,5,1,1,1,545000,4.625,360,675000,3,4,399
10,3,0,7,4,1,1,585000,6.95,360,735000,1,5,125.2476928
10,3,4,2,1,1,1,1245000,3.5,360,1555000,1,0,399
10,3,4,5,1,1,1,175000,4.875,360,185000,1,2,109
10,3,4,3,1,2,32,205000,4.949534551,360,450057.0659,1,3,56
10,3,0,6,3,3,32,525000,3.125,360,635000,1,2,163
10,3,0,6,1,1,32,195000,4.949534551,360,450057.0659,1,1,50
10,3,3,5,1,1,1,605000,4.949534551,360,450057.0659,1,0,195
10,3,4,5,2,1,32,85000,3,180,395000,1,4,45
3,3,0,6,3,1,32,305000,4.949534551,360,525000,1,4,60
10,3,4,22,1,1,1,505000,5.25,360,1495000,1,2,200
10,3,4,5,1,1,1,435000,4.949534551,360,450057.0659,1,0,105
10,3,4,3,2,2,1,285000,3.25,360,295000,1,0,63
10,3,4,5,2,1,1,465000,6.375,360,575000,1,2,140
10,3,4,5,2,1,1,365000,4.949534551,360,450057.0659,1,0,66
10,3,2,6,3,3,32,375000,4.949534551,360,450057.0659,1,3,203
10,3,2,1,2,1,2,45000,5.19,300,435000,1,0,108
10,3,4,5,1,1,1,205000,7.125,360,415000,1,1,236
10,3,4,5,2,4,1,95000,4.949534551,360,450057.0659,1,2,38
10,3,0,5,1,1,1,595000,6.125,360,795000,3,2,1546
10,3,4,5,1,2,1,685000,4.949534551,360,450057.0659,1,1,141
10,3,4,5,1,1,31,135000,2.5,120,235000,1,2,120
10,3,4,5,1,1,4,75000,3.24,120,215000,1,1,87
10,3,0,7,4,2,1,185000,6.75,360,185000,1,5,125.2476928
10,3,0,6,3,1,32,305000,4.949534551,360,450057.0659,1,2,110
10,3,4,5,1,1,1,145000,3.625,360,155000,1,6,27
10,3,0,6,2,1,1,255000,4.949534551,360,450057.0659,3,1,224
10,3,4,5,2,1,31,105000,4.949534551,360,450057.0659,1,2,40
10,3,4,2,1,1,1,205000,5.375,360,215000,1,0,84
10,3,4,5,1,2,1,265000,4.949534551,360,450057.0659,1,0,175
10,3,4,5,2,2,1,255000,3.375,360,255000,1,1,91
3,3,4,5,1,1,2,35000,4.949534551,180,205000,1,3,15
10,3,4,5,1,3,1,635000,5.625,360,635000,1,0,155
10,3,4,2,1,1,4,95000,4.949534551,204,450057.0659,1,2,49
10,3,4,5,2,2,31,295000,4.949534551,325.5368732,450057.0659,1,4,74
10,3,4,5,1,1,1,125000,4.75,180,525000,1,1,178
10,3,4,5,2,1,32,145000,4.5,360,185000,1,1,107
1,3,2,5,2,1,2,15000,4.949534551,240,355000,1,3,43
10,3,4,3,1,1,2,55000,5.49,325.5368732,275000,1,1,1054
10,3,4,2,1,1,1,285000,3.625,360,315000,1,0,92
3,3,0,6,1,1,32,255000,4.949534551,360,335000,1,0,120
10,3,4,5,1,1,1,645000,4.949534551,360,450057.0659,1,1,115
10,3,4,5,2,1,1,5000,4.949534551,60,135000,1,6,46
10,3,4,2,2,1,1,445000,6.375,360,565000,1,0,947
10,3,0,6,3,2,1,105000,5.75,360,105000,1,0,94
10,3,4,5,1,2,1,55000,5.75,240,55000,1,2,36
10,3,4,2,2,1,32,85000,4.949534551,360,450057.0659,1,2,90
10,3,0,7,4,1,32,1205000,3.625,360,1515000,1,5,125.2476928
10,3,4,5,1,3,1,465000,4.75,360,575000,1,4,160
10,3,4,5,1,1,1,725000,3.75,360,905000,1,1,238
10,3,4,3,2,2,32,335000,4.949534551,360,450057.0659,1,3,44
10,3,4,5,1,1,1,125000,5.875,360,125000,1,6,48
10,3,2,5,1,1,1,225000,3.375,360,255000,1,2,45
9,3,0,5,1,1,32,85000,4.949534551,240,405000,1,4,66
10,3,4,2,2,1,32,355000,4.949534551,360,450057.0659,1,2,71
10,3,2,5,2,1,1,45000,5,180,215000,3,1,84
10,3,4,5,2,2,1,235000,4.625,360,245000,1,2,102
10,3,0,7,4,1,32,825000,9,360,3045000,3,5,125.2476928
10,3,3,5,1,1,1,15000,4.949534551,360,450057.0659,1,0,94
10,3,0,6,1,1,1,305000,4.949534551,360,450057.0659,1,3,136
10,3,0,6,3,1,31,515000,4.949534551,360,450057.0659,1,2,142
10,3,4,5,1,1,1,245000,4.949534551,360,450057.0659,1,2,162
10,3,4,5,1,3,1,235000,5.25,360,225000,1,0,60
10,3,4,5,1,1,1,305000,5.5,360,575000,1,2,327
10,3,4,5,2,1,31,295000,4.25,360,375000,1,2,70
10,3,0,6,3,2,1,335000,5.5,360,335000,1,1,179
4,3,0,5,2,1,4,45000,4.949534551,360,185000,1,2,16
3,3,0,6,3,1,2,105000,4.949534551,360,655000,1,3,102
10,3,0,7,4,1,1,265000,6.42,300,85000,3,5,125.2476928
10,3,4,5,1,1,1,515000,4.375,360,545000,1,1,157
10,3,4,5,1,1,31,105000,3,115,215000,1,7,51
10,3,4,5,1,1,32,525000,4.625,360,675000,1,1,169
10,3,0,6,1,1,1,175000,5.125,360,195000,1,0,122
3,3,4,5,3,2,32,265000,4.949534551,360,355000,1,3,65
10,3,4,5,2,1,1,215000,6.375,360,215000,1,6,54
3,2,2,5,1,2,1,185000,4.949534551,360,185000,1,6,4
10,3,0,5,1,2,32,285000,4.949534551,360,450057.0659,1,3,154
1,3,4,3,1,1,2,265000,4.949534551,120,345000,1,2,300
10,3,4,5,1,1,1,945000,5.125,360,1175000,1,0,215
10,3,4,5,1,1,31,65000,5.5,120,565000,1,2,104
10,3,2,5,1,1,32,355000,4.949534551,360,450057.0659,1,0,143
9,3,4,5,2,1,1,195000,4.949534551,360,205000,1,1,75
10,3,4,5,3,1,32,185000,4.949534551,360,450057.0659,1,2,78
10,3,4,5,1,1,2,85000,4.949534551,120,450057.0659,1,1,73
10,3,4,2,1,1,32,345000,4.949534551,360,450057.0659,1,7,52
10,3,4,5,2,2,32,165000,3.625,360,305000,1,3,51
10,3,4,5,1,1,32,235000,4.949534551,360,450057.0659,1,3,79
3,3,4,5,3,2,32,75000,4.949534551,360,165000,1,5,89
10,3,4,5,3,1,31,175000,4.949534551,360,450057.0659,1,7,30
10,3,0,7,4,1,1,305000,7.225,360,375000,1,5,125.2476928
10,3,4,5,2,1,31,165000,5.625,360,545000,1,1,43
10,2,4,5,1,4,1,165000,4.949534551,360,450057.0659,1,1,66
1,3,4,5,2,2,1,275000,4.949534551,360,275000,1,1,55
10,3,2,5,1,1,1,15000,0,360,355000,1,6,80
10,3,4,5,1,1,1,415000,4.949534551,360,450057.0659,1,0,113
10,3,0,7,4,1,1,305000,5.875,360,405000,2,5,125.2476928
10,3,4,5,2,1,1,695000,4.949534551,360,450057.0659,1,0,525
10,3,4,5,1,1,1,425000,4.949534551,360,450057.0659,1,0,165
10,3,4,5,1,1,1,395000,6.625,360,535000,2,1,286
10,3,4,3,2,2,1,275000,6.125,360,285000,1,1,70
10,3,2,5,1,2,1,345000,4.25,360,355000,1,5,125.2476928
10,3,4,5,1,1,1,235000,5.25,360,265000,1,0,100
10,3,4,5,1,1,1,285000,2.5,180,355000,1,4,110
10,3,0,6,3,1,31,205000,4.949534551,360,450057.0659,1,3,12
10,3,0,6,3,1,1,385000,5.625,360,425000,1,0,134
10,3,4,5,1,1,32,105000,4.949534551,360,450057.0659,1,3,25
10,3,4,3,1,1,1,45000,4.949534551,360,450057.0659,3,1,90
10,3,0,5,3,2,32,195000,4.949534551,360,450057.0659,1,3,55
10,3,4,5,1,1,1,295000,5.125,360,305000,1,0,70
10,3,2,3,1,1,1,175000,4.875,360,185000,1,0,76
3,3,0,6,3,1,1,545000,4.949534551,360,585000,1,0,157
10,3,4,5,1,2,1,185000,5.75,360,205000,1,1,93
10,3,4,5,2,1,1,115000,3.49,360,145000,1,0,31
10,3,4,5,2,2,1,115000,6.5,360,115000,1,0,43
10,3,4,5,1,1,1,375000,5.25,360,415000,1,6,69
10,3,4,2,2,1,1,415000,5.875,360,445000,1,0,78
10,3,4,5,2,1,1,585000,5.49,360,855000,2,2,372
10,3,4,3,1,3,32,305000,4.949534551,360,450057.0659,1,4,48
10,3,4,5,2,1,1,145000,4.125,360,235000,1,1,146
10,3,0,5,1,3,1,405000,5.125,360,455000,1,0,92
10,3,3,5,2,1,32,155000,4.125,360,745000,1,2,55
10,3,4,5,1,1,1,515000,4.949534551,360,450057.0659,1,2,202
10,3,2,5,1,1,32,365000,2.625,240,785000,1,3,143
10,3,4,2,1,1,1,575000,4.75,360,765000,3,2,435
10,3,4,5,1,2,32,465000,4.485,325.5368732,1225000,1,4,14
10,3,4,5,2,1,1,235000,5.99,360,495000,1,2,125
10,3,2,5,1,1,1,345000,4.949534551,360,450057.0659,3,2,125.2476928
10,3,4,2,1,1,1,425000,3.625,360,445000,1,0,145
10,3,3,5,1,1,2,65000,3.98,300,745000,1,7,86
10,3,4,5,2,1,1,225000,5.125,360,245000,1,6,72
10,3,4,6,3,1,32,565000,4.949534551,360,450057.0659,1,2,120
10,3,4,5,2,4,1,205000,4.949534551,360,450057.0659,1,4,64
10,3,4,5,3,1,31,305000,4.949534551,180,450057.0659,1,7,300
10,3,4,5,2,1,1,245000,4.375,360,305000,1,1,113
10,3,4,5,2,1,1,125000,4.949534551,360,450057.0659,1,2,59
10,3,4,3,2,2,32,145000,4.75,360,185000,1,1,31
10,3,0,7,4,2,1,675000,6.25,360,695000,1,5,125.2476928
10,3,0,6,2,2,32,95000,4.86,325.5368732,195000,1,4,50
10,3,4,5,1,1,1,295000,4.125,360,385000,1,1,87
10,3,0,7,4,2,1,445000,6.875,360,455000,1,5,125.2476928
10,3,0,5,1,1,31,15000,4.74,60,245000,1,1,115
10,3,4,5,1,1,32,195000,4.949534551,360,450057.0659,1,2,62
10,3,4,5,1,1,1,445000,3.875,360,645000,2,2,83
10,3,4,5,1,1,1,55000,4.949534551,360,450057.0659,3,0,98
10,3,0,6,1,1,32,185000,4.949534551,360,450057.0659,3,1,125.2476928
10,3,4,5,1,1,32,325000,4.949534551,360,450057.0659,1,3,72
10,3,0,7,4,3,1,245000,5.75,360,235000,1,5,125.2476928
10,3,2,5,3,1,32,305000,4.949534551,360,450057.0659,1,0,60
10,3,4,5,2,1,1,325000,5.625,360,485000,1,1,81
10,3,4,5,1,1,1,725000,4.5,360,1515000,1,3,164
10,3,4,5,1,2,1,415000,5.625,360,425000,1,0,50
10,3,0,6,3,1,32,215000,5.625,360,265000,1,2,95
10,3,4,5,2,1,32,85000,4.75,120,355000,1,3,205
10,3,4,5,1,1,1,445000,3.75,360,565000,1,0,121
10,3,0,6,2,1,1,25000,8.125,360,35000,3,1,119
10,3,4,5,1,2,1,295000,6.25,360,295000,1,1,151
10,3,4,5,1,1,4,55000,4.55,180,605000,1,3,56
10,3,4,6,1,1,1,405000,4.949534551,360,450057.0659,1,1,83
1,3,2,5,1,1,1,205000,4.949534551,360,450057.0659,1,0,52
10,3,4,5,1,1,32,325000,4.949534551,180,450057.0659,1,0,125.2476928
3,3,0,6,1,3,32,365000,4.949534551,360,425000,1,2,64
10,3,4,2,2,1,1,315000,3.625,360,395000,1,0,95
1,3,2,6,1,1,32,145000,4.949534551,360,1105000,1,1,77
3,3,4,5,1,3,1,635000,4.949534551,360,635000,1,2,142
1,3,4,5,1,1,1,415000,4.949534551,360,435000,1,4,102
10,3,3,5,2,2,1,235000,6,360,245000,1,4,51
7,3,4,5,1,1,1,125000,4.949534551,240,450057.0659,1,2,42
10,3,0,7,4,3,1,345000,6.99,360,425000,1,5,125.2476928
10,3,3,5,2,1,31,595000,3.5,360,775000,1,1,146
10,3,2,5,1,1,31,195000,4.949534551,360,450057.0659,1,2,89
10,3,4,3,2,2,32,235000,4.25,360,345000,1,1,46
10,3,2,5,2,1,1,5000,4.949534551,360,345000,1,1,76
10,3,4,5,1,1,1,5000,4.949534551,36,305000,1,2,46
10,3,0,7,4,3,1,425000,7.625,360,415000,1,5,125.2476928
10,3,4,5,1,1,1,195000,5.625,360,215000,1,1,60
10,3,4,5,1,1,31,205000,3.25,360,285000,2,2,192
10,3,0,3,2,1,1,235000,6,360,355000,1,0,59
10,3,2,5,1,2,1,495000,3.375,360,505000,1,0,76
10,3,4,6,1,1,32,545000,4.949534551,360,450057.0659,1,3,157
10,3,4,5,2,1,2,35000,4,120,295000,1,1,175
10,3,4,2,1,2,1,285000,5.375,360,295000,1,6,61
10,3,0,7,4,3,1,405000,5.75,360,405000,1,5,125.2476928
10,3,4,5,2,1,31,145000,4.949534551,360,450057.0659,1,3,12
1,3,4,5,1,1,2,85000,4.949534551,60,285000,1,0,42
10,3,4,5,1,1,31,55000,5,120,485000,1,1,98
10,3,2,5,2,2,1,245000,3.75,360,245000,1,4,78
10,3,0,5,2,1,2,15000,1.49,60,315000,1,7,71
10,3,2,6,2,1,1,325000,5.125,360,335000,1,2,101
10,3,4,5,1,2,1,255000,3.875,360,255000,1,6,78
10,3,4,5,1,2,32,365000,4.949534551,360,450057.0659,1,4,60
3,3,4,3,1,1,1,125000,4.949534551,360,125000,1,3,0
10,3,0,5,1,1,32,35000,7,120,465000,1,0,72
10,3,4,5,3,1,32,455000,4.949534551,360,450057.0659,1,3,120
10,3,0,6,1,1,1,485000,4.949534551,360,450057.0659,1,0,130
10,3,3,5,2,1,32,195000,3.25,240,285000,1,1,113
3,3,4,3,1,1,31,225000,4.949534551,360,255000,1,3,53
1,3,4,5,2,2,32,295000,4.949534551,360,365000,1,0,23
10,3,0,6,3,1,31,505000,5.375,360,785000,1,1,166
10,3,4,5,1,3,1,355000,5.625,360,345000,1,1,89
10,3,2,5,1,1,1,265000,5.625,360,335000,1,0,114
7,3,4,5,2,1,1,235000,4.949534551,360,275000,1,0,83
3,3,4,3,1,1,1,145000,4.949534551,180,155000,1,1,97
10,3,4,5,1,3,32,335000,4.949534551,360,450057.0659,1,1,103
10,2,4,5,2,1,32,305000,4.949534551,360,450057.0659,1,4,97
10,3,2,5,1,1,31,85000,6.375,360,365000,1,2,64
10,3,4,5,1,3,32,385000,2.99,360,435000,1,1,45
10,3,4,5,2,1,32,275000,6.125,360,405000,1,1,73
10,3,0,6,3,1,32,235000,4.5,360,305000,1,3,96
10,3,4,6,2,2,1,315000,4.125,360,325000,1,3,98
10,3,4,5,1,3,1,395000,3.625,360,395000,1,0,74
10,3,3,5,1,1,31,325000,4.75,360,505000,1,1,184
10,3,0,6,1,2,1,555000,5.25,360,575000,1,0,161
1,3,4,5,1,1,2,45000,4.949534551,180,255000,1,6,38
10,3,4,6,1,1,1,195000,4.5,360,245000,3,1,122
10,3,4,5,1,1,32,275000,4.949534551,360,450057.0659,1,2,54
1,3,2,5,2,1,31,155000,4.949534551,360,335000,1,0,61
10,3,4,5,1,1,1,485000,5.875,360,605000,1,1,121
10,3,4,5,2,1,31,195000,2.875,180,315000,1,2,52
10,3,4,2,2,1,1,295000,5.875,360,395000,1,6,80
10,3,3,5,1,1,1,245000,5.375,360,445000,1,6,43
10,3,4,5,2,1,1,455000,5.75,372,585000,1,3,308
10,3,4,5,1,1,1,405000,5.25,360,1295000,1,2,215
10,3,0,6,3,1,32,75000,4.949534551,360,450057.0659,1,3,19
10,3,4,5,1,3,1,705000,4.875,360,705000,1,3,215
3,3,4,5,2,2,1,95000,4.949534551,360,105000,1,0,67
10,3,2,5,2,1,32,195000,4.949534551,360,450057.0659,1,2,40
10,3,4,5,1,1,1,195000,5.625,360,475000,1,2,54
3,3,4,5,2,2,32,255000,4.949534551,360,405000,1,4,60
10,3,4,5,1,1,1,355000,4.949534551,360,450057.0659,2,2,193
10,3,2,5,1,1,1,265000,6.125,360,315000,1,2,135
10,3,4,5,1,2,1,235000,5.49,360,235000,1,0,82
10,3,0,7,4,3,1,145000,6.875,360,135000,1,5,125.2476928
10,3,4,5,1,1,31,395000,7.375,360,525000,1,1,140
10,3,4,5,1,1,4,125000,2.99,60,445000,1,1,153
10,3,4,27,1,2,1,395000,6.25,360,435000,1,5,125.2476928
10,3,4,5,1,2,1,285000,4.25,360,305000,1,0,92
5,3,4,5,1,3,1,515000,4.949534551,360,505000,1,3,98
10,3,4,5,1,1,1,345000,3.125,360,435000,1,0,120
10,3,4,5,1,1,31,85000,2.25,180,535000,1,2,216
3,2,4,5,2,1,1,115000,4.949534551,300,125000,1,0,50
9,3,3,5,1,1,31,135000,4.949534551,360,435000,1,4,222
10,3,0,6,3,2,1,205000,5.375,360,215000,1,6,64
10,3,4,3,2,3,32,465000,4.949534551,360,450057.0659,1,1,132
10,3,4,2,1,1,31,855000,2.375,360,1505000,1,0,184
10,3,4,5,1,1,32,105000,4.79,84,155000,1,1,25
10,3,4,5,1,1,1,215000,2.75,360,295000,1,4,86
5,3,4,2,1,2,1,235000,4.949534551,360,255000,1,3,63
10,3,4,2,1,1,1,285000,5.875,360,375000,2,2,797
10,3,0,6,2,1,1,475000,4.625,360,595000,1,3,174
10,2,4,5,1,1,1,285000,4.949534551,360,450057.0659,1,0,56
10,2,4,5,2,2,1,175000,4.949534551,360,450057.0659,1,0,79
10,3,4,3,1,1,1,415000,5.375,360,455000,1,2,145
10,3,4,5,1,1,32,215000,4.949534551,360,450057.0659,1,2,119
10,3,4,3,1,1,1,335000,5.25,360,375000,1,1,73
10,3,0,6,3,1,32,385000,4.949534551,360,450057.0659,1,1,78
10,3,2,5,2,2,1,605000,4.875,360,635000,1,0,110
10,3,2,6,2,1,32,65000,5.49,10,225000,1,2,86
10,3,2,5,1,1,1,75000,4.875,360,95000,3,0,295
10,3,2,6,2,2,1,225000,4,360,225000,1,6,48
3,3,4,3,1,1,32,75000,4.949534551,240,450057.0659,1,3,125.2476928
1,2,4,5,2,2,32,95000,4.949534551,360,125000,1,0,37
3,3,4,5,1,2,1,245000,4.949534551,360,255000,1,0,42
10,3,4,6,2,1,31,105000,4.949534551,360,450057.0659,1,7,50
10,3,0,7,4,1,1,315000,3.99,360,575000,1,5,125.2476928
10,3,4,5,2,1,4,475000,5.75,360,685000,1,1,207
10,3,4,2,1,1,1,405000,3.49,360,435000,1,1,113
9,3,4,3,1,3,32,335000,4.949534551,360,325000,1,2,72
1,3,4,3,1,3,1,105000,4.949534551,360,105000,1,4,30
10,3,4,2,1,1,32,605000,4,360,1115000,3,3,500
1,3,4,5,2,1,31,55000,4.949534551,360,285000,1,2,70
10,3,2,5,2,2,32,775000,4.949534551,360,450057.0659,1,2,131
3,3,4,3,3,1,32,215000,4.949534551,360,305000,1,1,36
1,3,4,5,2,2,31,65000,4.949534551,360,115000,1,7,21
10,3,4,6,1,1,32,445000,4.949534551,240,450057.0659,1,2,140
10,3,4,5,1,1,1,535000,5,360,565000,1,0,297
10,3,4,3,2,3,1,265000,6.75,360,255000,1,1,83
3,3,4,5,2,2,32,225000,4.949534551,360,365000,1,3,89
10,3,2,5,1,1,1,205000,3.75,360,205000,1,0,45
10,3,0,5,1,1,1,645000,6.5,360,805000,1,1,275
5,3,0,6,3,1,1,205000,4.949534551,360,595000,1,1,45
10,3,4,5,2,3,1,745000,4.949534551,360,450057.0659,1,3,184
10,3,4,3,1,1,1,95000,5.625,360,115000,1,3,54
3,3,4,3,2,1,32,255000,4.949534551,360,275000,1,3,118
10,3,4,2,1,1,1,255000,6.5,360,465000,1,1,59
10,3,4,21,2,1,1,325000,5.125,360,345000,1,0,176
3,3,0,6,3,1,32,285000,4.949534551,360,365000,1,3,116
10,2,4,5,3,2,32,165000,4.949534551,360,450057.0659,1,4,54
10,3,4,5,2,1,1,145000,5.75,360,145000,1,1,43
7,3,4,5,1,1,4,45000,4.949534551,325.5368732,125000,1,0,75
3,3,4,5,2,1,4,85000,4.949534551,360,265000,1,1,117
10,3,4,5,1,2,1,145000,6.125,360,155000,1,0,39
10,3,0,6,3,2,1,185000,5.125,360,185000,1,1,41
1,3,4,5,1,1,2,15000,4.949534551,180,450057.0659,1,2,79
10,3,4,5,2,1,1,735000,5.25,360,925000,1,0,233
10,3,4,6,1,1,1,505000,3.25,360,915000,1,0,106
3,2,2,5,1,2,1,125000,4.949534551,360,125000,1,0,78
10,3,4,5,1,1,1,455000,6.5,360,515000,1,0,104
10,3,3,5,1,1,31,165000,4.949534551,180,450057.0659,1,3,95
10,3,3,5,1,1,1,515000,4.949534551,360,450057.0659,1,2,164
10,3,4,2,1,1,1,635000,7,360,665000,1,0,204
1,3,0,6,3,1,1,15000,4.949534551,325.5368732,205000,1,0,58
10,3,2,6,2,1,31,615000,4.949534551,360,450057.0659,1,2,108
10,2,4,5,2,3,31,75000,4.949534551,360,450057.0659,1,3,36
10,3,4,2,1,1,1,295000,3.375,360,325000,1,1,83
10,3,4,5,2,1,32,145000,4.875,360,205000,1,3,64
7,3,4,5,2,2,1,135000,4.949534551,325.5368732,285000,1,7,20
10,3,4,5,2,1,4,25000,2.5,120,305000,1,1,53
10,3,4,3,2,1,1,315000,4.625,369,445000,1,2,117
10,3,4,5,2,2,32,145000,4.949534551,360,450057.0659,1,3,59
10,3,0,6,2,1,1,235000,6.625,360,265000,1,2,86
10,3,2,6,2,1,1,105000,3.625,360,125000,1,1,43
10,3,4,5,2,1,1,395000,5.375,360,415000,1,3,125
10,3,4,5,2,1,31,175000,3.25,360,255000,1,0,48
10,2,0,6,3,1,32,165000,4.949534551,240,450057.0659,1,7,125.2476928
10,3,4,5,2,1,32,55000,4.99,180,395000,1,3,112
10,3,4,5,1,1,1,225000,3.625,360,285000,1,6,69
10,3,4,5,2,1,2,105000,5.125,360,495000,1,3,64
10,3,4,3,1,2,1,285000,5.5,360,295000,1,3,94
7,3,4,5,1,1,31,485000,4.949534551,360,635000,1,0,150
10,3,4,5,1,2,1,305000,4.949534551,360,450057.0659,1,1,57
3,3,0,6,3,2,32,135000,4.949534551,360,525000,1,7,75
10,3,4,5,1,1,1,205000,5.5,360,355000,1,0,186
